Date,Nifty
12-Nov-23,"19,525.55"
13-Nov-23,"19,443.55"
15-Nov-23,"19,675.45"
16-Nov-23,"19,765.20"
17-Nov-23,"19,731.80"
20-Nov-23,"19,694.00"
21-Nov-23,"19,783.40"
22-Nov-23,"19,811.85"
23-Nov-23,"19,802.00"
24-Nov-23,"19,794.70"
